match_id,period_1,period_2,period_3,period_4,period_5,current_period_start_timestamp
12313736,,,,,,
12313737,1343,2412,,,,1715161541
12313738,,,,,,1715171904
12313740,3697,2664,,,,1715179669
12313742,1500,5778,1259,,,1715190821
12313743,3106,2506,,,,1715167761
12313744,1782,2666,,,,1715190504
12313745,2136,2670,,,,1715169549
12313746,2138,2935,,,,1715174268
12313747,3319,3780,,,,1715160047
12313748,2387,2392,,,,1715185438
12313749,3100,3278,3095,,,1715163311
12313750,3739,2959,,,,1715169475
12313751,2104,1875,,,,1715195077
12313758,4421,3785,2006,,,1715164311
12313759,,,,,,
12313760,4108,2511,,,,1715168878
12313761,2284,2421,,,,1715170183
12313762,1964,3549,3193,,,1715167703
12313763,1961,4755,4415,,,1715190316
12313840,3390,2591,2654,,,1715156763
12314722,4647,3188,,,,1715162243
12314723,2063,2140,,,,1715175384
12314724,1979,2629,,,,1715159503
12314725,2100,2353,2608,,,1715161781
12314726,4203,7418,3000,,,1715174939
12314727,1949,7185,,,,1715166473
12314728,2694,5786,,,,1715177747
12314840,3095,2864,,,,1715173084
12314841,1830,2926,,,,1715173568
12314842,5484,1861,,,,1715171691
12314843,5472,1625,,,,1715166053
12314844,2657,3054,1673,,,1715159893
12314845,1780,1737,,,,1715168541
12314846,3420,2107,,,,1715172090
12314847,2703,2286,,,,1715162488
12315069,1550,1598,,,,1715160368
12315070,3029,4711,,,,1715155351
12315071,4468,3488,2651,,,1715169327
12315072,2577,3517,,,,1715155188
12315073,2978,3164,2443,,,1715158489
12315074,3204,3580,3675,,,1715159200
12315075,2041,2031,,,,1715161834
12315076,3843,2968,3162,,,1715171472
12315077,2953,3278,,,,1715162773
12315078,2580,3201,2278,,,1715157796
12315079,2678,3107,,,,1715154565
12315080,1921,2791,,,,1715154016
12315081,4214,3219,,,,1715167036
12315082,2561,1892,,,,1715167151
12315158,2101,3206,,,,1715173919
12315159,2281,1976,,,,1715158755
12315160,2265,1860,,,,1715167908
12315161,3160,3056,,,,1715182416
12315162,2743,1907,2911,,,1715167750
12315163,2663,2297,,,,1715165237
12315164,2078,2767,,,,1715180263
12315171,4851,1997,2187,,,1715337373
12315212,3956,2193,,,,1715156374
12315213,2842,2661,,,,1715161006
12315214,1736,2582,,,,1715161698
12315215,2648,1587,,,,1715167662
12315216,2517,2920,,,,1715248144
12315217,1368,1777,,,,1715166082
12315218,2618,2659,,,,1715155125
12315219,3367,2912,,,,1715162088
12315221,3098,1688,,,,1715155667
12315278,1654,3455,,,,1715163487
12315279,1889,3008,,,,1715183774
12315280,3266,2479,,,,1715154073
12315281,2696,3282,,,,1715178624
12315282,5601,2292,2962,,,1715171819
12315283,2649,3519,,,,1715170706
12315284,1776,3412,,,,1715168054
12315285,3315,2606,5364,,,1715159607
12315334,3227,3634,,,,1715155814
12315335,1451,3771,1929,,,1715178908
12315336,4609,1470,,,,1715157517
12315337,1831,2319,,,,1715174429
12315338,2279,4016,2493,,,1715169819
12315339,2522,2633,,,,1715167258
12315340,2833,3982,,,,1715175920
12315384,2119,3912,2186,,,1715163977
12315385,2550,2646,,,,1715183092
12315386,4174,3104,,,,1715171346
12315387,1899,2762,,,,1715177946
12315388,5259,3506,,,,1715169378
12315389,1658,3952,1902,,,1715188800
12315390,2093,3249,,,,1715163102
12315391,4033,3064,2811,,,1715163627
12315392,1726,1880,,,,1715184087
12315393,3474,4535,,,,1715180682
12315404,2320,1812,,,,1715175757
12315405,2605,2677,,,,1715173874
12315406,3157,3118,,,,1715164959
12315407,2775,2093,,,,1715176077
12315408,3127,2138,2811,,,1715161511
12315409,2014,2345,,,,1715158398
12315410,2217,5070,2905,,,1715176442
12315536,2659,3139,,,,1715176134
12315537,2780,2410,,,,1715158609
12315538,3244,2557,,,,1715177228
12315539,2945,3108,2591,,,1715178874
12315540,3127,3320,,,,1715175100
12315541,2917,2953,,,,1715169264
12315542,5260,2567,,,,1715160802
12315546,1257,2026,,,,1715151489
12315547,2272,2765,,,,1715163063
12315548,1773,3268,2888,,,1715155851
12315549,2098,1940,,,,1715162507
12315727,1602,3177,,,,1715248003
12315813,2140,3226,,,,1715161995
12315852,2339,3322,,,,1715252197
12315993,1665,2230,,,,1715153625
12315994,1986,2808,,,,1715159675
12315995,1765,2217,,,,1715161537
12315996,1417,2077,,,,1715153655
12315997,3714,2625,,,,1715169489
12315998,2023,2595,,,,1715154370
12315999,2266,2355,1519,,,1715157032
12316000,2187,3794,,,,1715160065
12316145,3929,1978,,,,1715161630
12316146,2191,1924,,,,1715154636
12316147,,,,,,
12316148,2488,3920,2257,,,1715177422
12316149,1911,1452,,,,1715154182
12316150,,,,,,1715180584
12316151,3118,2308,,,,1715167700
12316152,1663,2057,,,,1715167538
12316198,2960,1892,,,,1715182457
12316199,3010,1705,2676,,,1715193492
12316222,2168,3664,,,,1715181276
12316255,4188,1848,,,,1715249014
12316257,2383,1960,1861,,,1715183395
12316258,2723,1554,,,,1715251120
12316259,2182,2448,,,,1715244301
12316260,5228,4375,2406,,,1715259186
12316299,2677,1925,,,,1715172690
12316300,2211,3019,,,,1715173714
12316301,,,,,,1715187901
12316302,2200,9273,,,,1715180532
12316303,2677,8858,,,,1715263806
12316304,8824,8548,,,,1715181969
12316305,2489,9450,2730,,,1715270661
12316306,2366,3614,2484,,,1715285974
12316307,2842,2481,,,,1715248677
12316308,1998,2543,,,,1715247776
12316309,2828,2710,3836,,,1715260517
12316310,3211,4124,4571,,,1715285875
12316333,,,,,,1715256573
12316334,3849,2285,,,,1715173205
12316335,2447,4722,,,,1715171070
12316336,2879,2625,1751,,,1715174708
12316337,3813,2473,2638,,,1715165556
12316338,1886,2313,,,,1715251133
12316339,10790,2350,64576,,,1715190805
12316340,3221,1729,,,,1715255696
12316341,1967,2673,,,,1715258862
12316343,10408,2080,,,,1715271687
12316377,2128,2035,,,,1715180174
12316379,,,,,,1715252811
12316381,2897,2294,,,,1715286923
12316417,3133,5739,,,,1715180624
12316418,2633,4659,,,,1715187589
12316419,2808,2185,,,,1715212249
12316420,2625,1281,,,,1715211557
12316421,2744,2866,,,,1715180544
12316422,1340,2256,,,,1715178855
12316423,3666,3096,,,,1715208014
12316424,3722,2096,,,,1715217362
12316425,2291,14955,2923,,,1715205632
12316437,,,,,,1715182152
12316438,,,,,,1715186051
12316439,3950,3002,3680,,,1715186575
12316742,2469,2406,2937,,,1715286605
12317227,3148,2004,952,,,1715288822
12317284,2387,2298,,,,1716043819
12317285,3053,1684,54693,,,1715886646
12317286,2486,2549,,,,1715884146
12317287,4210,3135,,,,1715972257
12317288,4367,4154,,,,1715944545
12317289,1926,4412,,,,1715876281
12317290,1724,2864,2120,,,1715879418
12317291,2608,2606,,,,1716125213
12317292,2386,1996,,,,1715966415
12317293,3481,3346,,,,1715877796
12317294,8018,18291,,,,1715855414
12317295,2741,12154,2316,,,1715964746
12317296,2843,2389,,,,1715886740
12317297,1803,5634,18856,,,1715854580
12317298,3220,2414,,,,1716037578
12317299,2691,4044,,,,1715770314
12317300,3492,2510,,,,1715783979
12317301,2189,2141,3336,,,1715864520
12317302,3068,2395,,,,1715771270
12317303,2150,1972,3639,,,1715858174
12317304,2983,4213,,,,1715777393
12317305,2264,4059,3144,,,1716029479
12317306,1414,2588,1819,,,1715866898
12317307,2831,1837,,,,1715943320
12317308,2789,3006,,,,1715770540
12317309,2549,660,,,,1715857521
12317310,4439,1611,,,,1715789125
12317311,2598,2235,,,,1715777292
12317312,2974,1900,3391,,,1715780464
12317313,2360,4772,2244,,,1715953248
12317321,2349,4407,2906,,,1715941517
12317322,2052,2145,,,,1715755141
12317323,2377,2100,2623,,,1715766537
12317324,2088,2768,3037,,,1715758163
12317325,1706,2929,,,,1715751522
12317326,3002,2358,4169,,,1716024612
12317327,1999,3870,,,,1715748463
12317328,2507,3024,2346,,,1715847165
12317329,2057,2137,,,,1715838632
12317330,2500,2197,2243,,,1715760158
12317331,2015,3790,,,,1715834507
12317332,2806,3734,,,,1715831951
12317333,1253,2763,,,,1715749548
12317334,2152,3604,2030,,,1715951311
12317335,2424,2505,,,,1715744939
12317336,2732,1863,1157,,,1715932503
12317337,1535,2631,770,,,1715852834
12317338,1170,1848,,,,1716014176
12317339,1415,1915,749,,,1715926102
12317340,3185,2674,775,,,1715845144
12317341,1560,2239,,,,1715855478
12317342,1935,1639,,,,1715860619
12317343,3211,3632,2593,,,1715870914
12317344,2026,2622,,,,1715782097
12317345,4559,3736,,,,1716043910
12317346,2617,3228,3299,,,1715784551
12317347,1820,4813,,,,1715774274
12317348,1816,2574,,,,1715876370
12317349,2727,3129,,,,1715767034
12317350,3387,3018,,,,1715955665
12317351,2455,3597,2581,,,1715777497
12317352,2196,4529,,,,1715946637
12317353,1940,2548,,,,1715766290
12317354,1732,2288,,,,1715771609
12317355,2436,2183,4001,,,1715858882
12317356,1966,2010,,,,1715863167
12317357,1671,2568,3082,,,1715768439
12317365,2085,2323,2857,,,1716038408
12317366,3105,3239,2456,,,1715954714
12317367,3285,3798,,,,1715963669
12317368,2989,2492,3202,,,1715950669
12317369,1466,2823,,,,1716032875
12317370,2894,2734,,,,1715965446
12317371,2859,2368,,,,1716027983
12317372,2474,2489,,,,1715954637
12317373,2685,2877,3854,,,1715947170
12317374,2203,3699,,,,1716122812
12317375,2095,1911,,,,1716046297
12317376,3506,3781,2007,,,1716032613
12317377,2548,3452,,,,1715957842
12317378,2014,2528,2266,,,1715941629
12317379,3415,4072,,,,1716053708
12317387,3763,3795,,,,1715872551
12317388,2794,2252,,,,1716037016
12317389,8049,2305,,,,1715965094
12317390,1865,2784,,,,1715852496
12317391,1653,2528,3153,,,1716127595
12317392,3298,3042,2386,,,1715883652
12317393,1457,1731,,,,1715868520
12317394,2012,2292,,,,1715946172
12317395,2191,2389,,,,1715953652
12317396,3029,3251,5211,,,1715862535
12317397,1890,2005,,,,1715864032
12317398,1837,4165,,,,1715938938
12317399,2293,3638,,,,1715791989
12317400,1285,2317,,,,1716042771
12317401,2202,2854,3854,,,1715782448
12317402,2265,2442,,,,1715785614
12317403,5089,3045,,,,1715797748
12317404,3007,3372,,,,1715884549
12317405,3189,5457,4410,,,1715957932
12317406,,,,,,1715784494
12317407,1997,4316,,,,1715854218
12317408,1496,2550,3291,,,1715780786
12317409,2010,1354,2436,,,1715791067
12317410,2655,4315,,,,1715787439
12317411,3595,2681,4141,,,1716031389
12317412,2401,3731,,,,1715891160
12317413,2586,1675,,,,1715781903
12317414,1780,19129,,,,1715861361
12317415,,,,,,1715777205
12317416,2595,3297,,,,1715966092
12317506,2461,1626,,,,1715228164
12317507,3002,4264,,,,1715227960
12317508,2876,3353,,,,1715228297
12317543,2989,3235,,,,1715223616
12317544,3140,2627,2794,,,1715232609
12317545,2723,3269,,,,1715223238
12317575,3310,2140,2697,,,1715233395
12317597,3913,1454,,,,1715224623
12317691,,,,,,
12317693,,,,,,
12317766,1442,2258,,,,1715222338
12317767,1941,2308,,,,1715222553
12317768,2576,1609,,,,1715223162
12317769,3681,2846,,,,1715229270
12318014,1918,1693,,,,1715247453
12318056,1907,3223,,,,1715229676
12318057,1449,2363,4268,,,1715224304
12318235,3077,2382,,,,1715168160
12318273,3155,3012,,,,1715240326
12318316,3499,1664,,,,1715241956
12318319,1828,3083,,,,1715244969
12318320,1951,4641,4084,,,1715261255
12318331,3759,1807,873,,,1715244737
12318332,2712,2281,,,,1715339489
12318333,3768,4001,,,,1715260665
12318353,2571,2724,,,,1715240987
12318354,1479,2065,,,,1715238078
12318355,3124,2518,4178,,,1715244277
12318356,,,,,,1715243940
12318357,3509,1713,,,,1715241971
12318358,3012,2683,,,,1715241648
12318359,2040,2912,,,,1715174541
12318360,3159,2162,,,,1715241544
12318361,1380,2380,3038,,,1715250004
12318363,2143,1712,1729,,,1715251679
12318364,2795,2271,,,,1715333631
12318365,2379,2486,3776,,,1715254052
12318383,2796,2997,3305,,,1715248590
12318384,3544,5256,2694,,,1715258389
12318388,2332,4566,2726,,,1715245417
12318390,2709,3635,3232,,,1715243254
12318391,3603,2792,2311,,,1715348484
12318393,2839,2442,3979,,,1715242054
12318398,5016,3421,4899,,,1715251746
12318401,1645,2643,,,,1715240112
12318430,1810,2928,,,,1715336853
12318431,2181,2008,,,,1715258869
12318438,1950,2034,1981,,,1715242477
12318439,4425,4674,2794,,,1715271218
12318440,2685,3459,5213,,,1715255811
12318441,3144,2833,,,,1715247867
12318442,2562,2345,,,,1715241354
12318443,3049,2571,,,,1715241450
12318445,1900,2011,,,,1715243984
12318456,2707,3531,,,,1715338856
12318457,,,,,,1715252221
12318459,2306,2348,,,,1715247062
12318471,3676,2306,,,,1715256753
12318483,2526,2316,,,,1715252715
12318484,1963,2567,,,,1715244984
12318485,4308,3728,2895,,,1715254054
12318486,3475,2260,1773,,,1715247959
12318487,2498,2627,3410,,,1715267609
12318488,2883,2100,,,,1715253781
12318490,2891,2494,2182,,,1715257049
12318491,3015,1979,,,,1715251839
12318563,2553,3580,,,,1715245804
12318569,2192,3689,,,,1715244596
12318571,3596,2195,,,,1715247717
12318575,1819,1707,3369,,,1715242111
12318576,2524,2227,,,,1715244616
12318577,2574,2450,,,,1715255233
12318578,2670,2381,,,,1715245085
12318583,3374,2709,2321,,,1715257720
12318584,1698,752,,,,1715245001
12318588,,,,,,1715240031
12318602,3546,2423,,,,1715247795
12318611,1981,2482,,,,1715332224
12318612,4263,3180,,,,1715251721
12318614,2577,2128,,,,1715248119
12318615,2312,3899,2181,,,1715245639
12318616,2706,3386,3331,,,1715244763
12318618,2116,2957,,,,1715342759
12318623,,,,,,1715210081
12318633,1816,,,,,1715240668
12318634,2752,1723,,,,1715195735
12318635,1739,2588,,,,1715189644
12318636,3565,2504,829,,,1715245061
12318637,1880,1862,,,,1715240544
12318638,2459,3234,,,,1715241118
12318639,3985,1722,,,,1715251029
12318640,3335,1698,,,,1715197720
12318641,1730,2130,,,,1715247358
12318645,1923,2589,2311,,,1715243160
12318646,2141,3065,,,,1715246747
12318652,2118,2142,,,,1715246644
12318666,16976,3194,,,,1715266104
12318667,4144,4471,7957,,,1715247434
12318668,1795,2798,,,,1715267054
12318669,2858,2279,,,,1715245101
12318670,1902,1862,,,,1715267427
12318671,3436,1896,,,,1715241857
12318672,3530,3154,2824,,,1715245494
12318673,2070,2003,,,,1715244301
12318675,2851,5416,,,,1715252137
12318676,2822,4450,,,,1715246128
12318684,3166,1471,,,,1715247190
12318686,2219,3076,,,,1715249676
12318687,2381,4103,2763,,,1715264271
12318688,4203,3844,,,,1715255324
12318689,3112,3518,,,,1715250167
12318691,3177,3341,,,,1715339926
12318692,,,,,,1715330250
12318701,2709,3823,3025,,,1715255556
12318702,2186,3123,,,,1715332623
12318716,4470,2912,53941,,,1715273135
12318734,2495,2363,,,,1715250940
12318768,3295,3341,,,,1715258975
12318825,2601,5484,10594,,,1715254415
12318835,10888,2354,3165,,,1715275716
12318836,2549,2268,,,,1715332902
12318837,1875,2117,,,,1715245736
12318838,2778,3308,,,,1715252676
12318841,2143,2582,,,,1715251399
12318842,2730,3591,,,,1715245829
12318845,3998,6146,3904,,,1715265468
12318846,3203,2567,2408,,,1715261121
12318847,2508,4671,2348,,,1715251113
12318848,1956,4201,,,,1715258360
12318853,,,,,,1715235894
12318856,1506,2919,,,,1715246273
12318858,3781,3027,,,,1715242411
12318859,2819,4177,,,,1715256519
12318860,2433,2056,,,,1715247717
12318862,1604,2969,4104,,,1715242915
12318865,4491,3174,6725,,,1715253910
12318889,2629,3337,2969,,,1715336840
12318890,1787,1642,,,,1715252322
12318896,3162,3085,,,,1715249792
12318901,2067,2565,2678,,,1715268558
12318958,1705,1319,,,,1715253171
12318983,3454,4228,2699,,,1715250213
12318984,2862,3018,,,,1715256447
12318985,3527,1663,,,,1715259804
12318986,3386,2974,,,,1715245916
12318987,2501,2374,,,,1715256782
12319054,2091,2310,,,,1715259827
12319055,2161,2487,2180,,,1715258816
12319056,2011,1863,2979,,,1715266861
12319057,2694,3134,,,,1715262848
12319086,,,,,,1715247723
12319087,14999,2081,,,,1715292713
12319238,4101,2562,3086,,,1715252189
12319319,4152,3996,,,,1715350818
12319322,3393,3312,2351,,,1715350368
12319326,58638,2132,,,,1715352444
12319327,2460,2759,,,,1715251849
12319354,13834,4031,58889,,,1715295041
12319450,2767,59259,,,,1715294347
12319705,4015,3457,,,,1715264156
12319706,1957,2091,,,,1715270513
12319707,1528,2052,,,,1715285733
12319708,3556,1745,,,,1715263898
12319709,3420,2564,3414,,,1715279991
12319710,2860,2326,3649,,,1715279528
12319712,2899,3838,,,,1715269693
12319720,2938,3508,,,,1715272561
12319721,2585,3900,,,,1715274849
12319743,2181,1911,3225,,,1715274181
12319762,7786,2982,,,,1715287380
12320150,2544,2327,,,,1715266695
12320164,3484,8152,1933,,,1715288552
12320165,2030,9323,,,,1715280665
12320202,6233,4256,,,,1715295457
12320203,3060,3266,3565,,,1715297507
12320204,2568,2875,,,,1715304399
12320205,2081,2189,,,,1715310050
12320206,3077,2485,,,,1715284833
12320213,1680,1791,2765,,,1715317656
12320223,5037,2435,,,,1715295545
12320256,3701,1607,2806,,,1715312609
12320297,3749,3269,5154,,,1715313991
12320310,4960,3364,,,,1715312221
12320311,3534,2931,,,,1715320091
12320313,1611,3459,3013,,,1715312126
12320348,4366,1699,,,,1715311618
12320349,2499,2991,,,,1715318488
12320529,1665,2890,,,,1715256134
12320537,2322,1689,3542,,,1715260396
12320538,2156,4103,,,,1715252510
12320539,2641,3188,,,,1715327785
12320542,2818,3691,,,,1715329613
12320543,2631,1850,,,,1715256433
12320545,3403,4054,3558,,,1715334995
12320570,3016,1843,,,,1715329941
12320571,1968,521,,,,1715334270
12320583,2282,2138,3049,,,1715333132
12320585,3564,2969,,,,1715261101
12320586,2659,1223,,,,1715341695
12320602,4006,2592,2067,,,1715336247
12320603,1929,2768,,,,1715327344
12320604,1842,3228,,,,1715259691
12320606,2934,3435,,,,1715334837
12320613,2120,4016,3026,,,1715331383
12320614,1900,3400,3593,,,1715346324
12320615,1753,4389,,,,1715328498
12320616,4554,4272,4670,,,1715335068
12320617,3133,4895,,,,1715332769
12320618,3577,2126,2859,,,1715330671
12320638,2815,2035,,,,1715262041
12320649,2363,2588,,,,1715340574
12320650,3063,2904,,,,1715338672
12320655,3263,2022,,,,1715335429
12320656,1944,1907,,,,1715334143
12320657,2462,2894,,,,1715331882
12320658,2329,2260,,,,1715331748
12320663,2300,5100,2124,,,1715332790
12320713,4165,2608,,,,1715334725
12320733,3936,2316,,,,1715333321
12320749,1691,3392,4946,,,1715334222
12320760,3204,1255,,,,1715339027
12320772,1756,1927,3039,,,1715336413
12320796,1427,3845,3170,,,1715275683
12320798,3576,2778,,,,1715333628
12320799,3707,5157,3538,,,1715336054
12320801,2216,3368,,,,1715337096
12320814,1777,1991,,,,1715330357
12320819,1637,2254,,,,1715344259
12320820,3288,2517,,,,1715337083
12320821,2771,3889,,,,1715341439
12320822,3527,5430,2158,,,1715347387
12320823,2682,2422,,,,1715341109
12320830,2711,2219,,,,1715333181
12320843,2255,3214,2911,,,1715334083
12320870,3422,2771,2942,,,1715343194
12320871,2506,2219,3120,,,1715337085
12320872,2310,2130,,,,1715327231
12320873,3449,2937,4345,,,1715333537
12320884,2408,3476,1773,,,1715342537
12320885,3882,1595,2229,,,1715332908
12320969,3174,4501,4507,,,1715339556
12321026,2396,3656,,,,1715340009
12321031,4353,1894,1935,,,1715435391
12321038,2844,2861,,,,1715343168
12321051,2746,5251,1098,,,1715336636
12321052,2842,5469,3114,,,1715336773
12321068,2428,3000,,,,1715334511
12321075,3354,4058,,,,1715328677
12321084,2770,3558,2814,,,1715345154
12321094,2288,2088,,,,1715352420
12321116,3534,2905,,,,1715340655
12321128,3887,5405,,,,1715338753
12321134,1678,3606,,,,1715339047
12321141,2127,2631,,,,1715359594
12321142,3508,3706,1895,,,1715332109
12321157,3225,3050,3949,,,1715351082
12321191,2407,2960,,,,1715356880
12321231,2362,2853,,,,1715348970
12321246,1879,2209,2558,,,1715338115
12321293,3846,2767,,,,1715363244
12321419,2290,1869,,,,1715363315
12321473,2484,2208,2683,,,1715358742
12321510,1956,1634,,,,1715373650
12321511,3140,2886,,,,1715370740
